walk	document	revision	sha256
APIs-guru/openapi-directory	APIs/azure.com/network-expressRouteGateway/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	281368a4dc7e263fc975a9975a620bc7948fc0043db6c66028ede364a09e28a1
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2018-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f254e77d07345f1ab6ce23e1254f2f9d7193479afe56c7e6e276df82a68e7ba9
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2018-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	34eb23b43afe5f78be08c3e8e195e7c073806727aefca1d7f09c47cbd76924b9
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2018-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	68db18f0e5c3f0297b0ba29eecba7838ceb3a234b9073f2379517dce8624bd0c
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2018-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f98b406c2d08d29111d9bf19614383e0ab8253d4060e7d61fb6cedb885e29f60
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	bb16eb78694318928d91d2404f4dbb10b76ea8e83853e70255b9c410a6072573
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2019-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b1975f148d381993e86e69dbc686d0ede68f8450baf630b2b95526f2016a1bff
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0a42707c20bb720958fb47a779031df88bca6a1d22418d8075990974edae5527
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f50a0ab3a013a19a72197066cc8f20ed598f75d069a8e356db85048a6b24d82a
APIs-guru/openapi-directory	APIs/azure.com/network-expressRoutePort/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ee65b7b9f308f3e2ddd936d1fdc2a0eaf69b6dcc716375817270a0beb3f60c86
APIs-guru/openapi-directory	APIs/azure.com/network-firewallPolicy/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	950622ecf38f6af25b287db0bba8795acfc9e1bd7d8fe3f6c8794c8bb69c0627
APIs-guru/openapi-directory	APIs/azure.com/network-firewallPolicy/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ab03e5b03c77dbc72f32357f2a510e9b3feaacdc257a5622c4801be7e8414624
APIs-guru/openapi-directory	APIs/azure.com/network-firewallPolicy/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c5d540d4677b96e3cbb34f1c9d3374fa571515b30299fff48f0f928f38a490d5
APIs-guru/openapi-directory	APIs/azure.com/network-interfaceEndpoint/2018-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	73bc48becf735d02902bed3ebc1897a4f153d8c510adbed290562e3811ef4a56
APIs-guru/openapi-directory	APIs/azure.com/network-interfaceEndpoint/2018-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	75e26fadf6a03c36dbc3c25a3f0a040a937db2d1bf960d024d03db7fff267bcb
APIs-guru/openapi-directory	APIs/azure.com/network-interfaceEndpoint/2018-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	86351a63e76407c307f0ebd8e79dc5689613966480fd29386c90f010b3f053ea
APIs-guru/openapi-directory	APIs/azure.com/network-interfaceEndpoint/2018-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ec42fba860b6cdf516a893a3930b30ee6810f38c3c196e7831ecf53efa9b7b04
APIs-guru/openapi-directory	APIs/azure.com/network-interfaceEndpoint/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	4f5256beab27fd31f9ae9aa95d693d0bab8852483193b253ead046c3100a2fa6
APIs-guru/openapi-directory	APIs/azure.com/network-ipGroups/2019-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c337231457d3291b1c724f11f8e399489f28df97e725b62244f8bc0d7cb170fe
APIs-guru/openapi-directory	APIs/azure.com/network-ipGroups/2019-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ba338b190bab7284ad8bf7f0fa7dea4ce4da3860750c49cb7389eb3bd2b51130
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2015-06-15/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1a1c3ec2a960e140d95f06ba2ccaf215bd19460ed1d721f7debc777925c02e6a
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2016-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	8b5e3cebc8366f8d273d8b4786fb49d30f171e747441fc8fed3fe95541306491
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2016-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3b9dd38f4ba08fd8511e69a25e2973e5ef517f70c06f84078fcfec453a8de7d1
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2017-03-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	955994974e24d4e2b055ef6507dec6e28f7f8756b06ee69048f2296577675d8c
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2017-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	35f9a7c8a7ce015b229af8c68de461480a1a909087c15f2e2132d39073128b6d
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2017-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	22355810cd96cc8b389d9d024885ac1285cd3cbd7d1d53ce38da9bb9e9728259
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2017-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	8deb64c1d70016deec98e33b730d58430b3631ab6ac5b48a74a35ea9d50e9521
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2017-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	65d2402fffb87c38ec155694deddd49633abb62f2b76c8287aeedcb83234cd7b
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2017-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	8ef6a3937894d6f9695b45e17e6447e1d5204c98c0e9a8ce62f39b76297032d0
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-01-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	43736197f7ec236a67ecd1747273ebcccf89ba2f32ba464449000174ba6fe332
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6c82cd0a4ca70a373e40929b307e09f1190c8e35285d759b3a738dcdb96817fa
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2cc9f29bb1ad33661c22c00c4a2d1dde22d3f9741281cb9dfb85d074e7f927cf
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	207488184f25b99af7547f5389fabd14d0cca8ec6672ea5406422098240f1a3e
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ca118aed61b9972ab87bcae909e4adc6373395459e9c8fa25eacad4594da6bc6
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	04c108f0f0ac54dee33c412e62ef833e50b9c324327a44cc29dac1f7e705465d
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	734d6a4aaad5f11c02bcef557561eec096c007293eb826d828f7ebebcef3256e
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2096b56370c5cea4ef3124003d606359d276955c97a01da68d9ecce8897c3e12
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2018-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fc0af95101b67ae947360baae5641401b3585ef81b86ccd4371053882a0c34c5
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	cc4e2277deb985415c793e698883ef3494758cf40c1b011f38fe7e5d837b0e71
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2019-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	530d5b69ea23997ebf80745a207bd86d64d5eabd3d9d0906c815ae3698278295
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	e82bd0dc56efbd4dde5f763300841767999d2ac6cf0a8bba70c298f787875b34
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	47c19e128e3dee6311554128d833c5ade7a14027d68133f28be9bba60c54ee5c
APIs-guru/openapi-directory	APIs/azure.com/network-loadBalancer/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	843a3a63ff362b413d9f64b5e14b7030a536ebd4276cc3cd1df075e4a9545457
APIs-guru/openapi-directory	APIs/azure.com/network-natGateway/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	cf77f306015e8d31c67dd2025a8195ebd0ddbba414398546267a9f017b5d4b8c
APIs-guru/openapi-directory	APIs/azure.com/network-natGateway/2019-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b993e4f1b881649935acc577b0727d9d21434ea339a741980a4c0ddcbbd29b56
APIs-guru/openapi-directory	APIs/azure.com/network-natGateway/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	75d9f84578b7f0194036a1b99a2c939c345deca8e98ed48bc6f851c215294e44
APIs-guru/openapi-directory	APIs/azure.com/network-natGateway/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	4c34b753da4dd89bd6397667199135066289db36aed43e4ec0321cd4b2ea992e
APIs-guru/openapi-directory	APIs/azure.com/network-natGateway/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f882180cab496e831c8377b1d345d4f4c6a058a99b1047d432403c7958286218
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2015-06-15/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	67191d8a3738a3ca5942dc11d282e1eb086757e3402b2eb315d21e8c3961fb49
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2016-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fa94dd1071f850068b324670e3491fcdbfc7ab92daafe50111a937bfcaa0abfc
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2016-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	9f6cf71be4afad1d4fcbfad60e77fcb29d44ef239347e46c0367c6975a4ede92
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2017-03-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	d9bff7a5f07e3fb04b10547b5578e3c8ae96de5ae35a0410717a601b33c064b4
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2017-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b2b6a17d2c25bb7590baa3bb991d7e458d86a0c8947b67ab3698f219c7dc235a
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2017-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0586b34acc182a56f4ce161b6959396339b167145fa006163b76108a7f7bbd62
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2017-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c1d90d1da9e50d27af0728ec377348c7e0d4878aefb51de2f5c0a985bb2ed8b2
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2017-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	73a866a759458194f41d43c91eed0665b00ceb4dfe0817c04f51688513c069d3
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2017-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1bfb57362a072bf3e9462f47d0bc0abf9c55f354e56d2e5162319982851138c6
APIs-guru/openapi-directory	APIs/azure.com/network-networkInterface/2018-01-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	9e2ac91947f4add98307a9e546be30add75a125f25b115ad85966f3964d3cfee
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2018-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6f0cf799a5f6c4e179865ffb52225525ffee73df9260f0f9d9fc7acb05017b0b
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2018-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	92e188cd507ae1fd98ac5c15a533645c3c452aba7ebe02aea028dc86cd39299a
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2018-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	7879699537232f621cc6ea0551da2af91238776d28ac025358d97283bad072b2
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2018-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	09b20bfc4c7eb904f2cd250453a70b1fd9ef3b7919c0a149f65b7d943c0ed833
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ad6147059cb48df6af532138d12b106cc479e85334c8f4edc0395a3d1010bc5e
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2019-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1c13b8c6713e5cd92c14b2c1f118ee945587e3fe6edfcadad5084ce2733f081e
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fdecc34ac440b4e08a2eff48998e007a5f56de6f5cfbb9a9d1390539732dc284
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	bbd725afaa978f4b717050164a724ee0475c9f758d4e97b773b7ed68ca2ff06c
APIs-guru/openapi-directory	APIs/azure.com/network-networkProfile/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	48af1455e9854c397b85fdff050ff58c9d9d101dc5e3d64deba9dba0d648fc39
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2015-06-15/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a54d700b55a035ccc1a7d24ebc75b7470ef75223ea9016084b897f55d075fdcc
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2016-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	54964a0315be99e90c5e53096228140fc1edc0a88576d8bb624620aa7f836646
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2016-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	8d7c8381968f898c77a9f21a5de5dfa619ac0b93973a73de3ccfef54c8b9edcd
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2017-03-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	39253a8f626086f164c60fff7d03dc1cc12353e1d6873a308d8600b85c3b324a
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2017-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6ef36e2f41b7bf43a4187fefb03810f0c99d095b8e1ff549f705dafa3fd4f8b2
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2017-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	d4359cc3b7e341e30c89bbd0e06a33ca1e4721444bf577f8423e87ca9b2bcd1d
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2017-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	96e1557fad60ec86ca13e9201b6eef044582f3aa65675d61a682937960a155f8
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2017-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	805d766d2f42bfb1d8f49ec316adfeed3b38521d1b6a673a7e2f10b9c71d6dd0
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2017-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	14715725ca7a7f67f2893abf22ab08fc9787e0b3c02b7d70fbaff4e5627b25cc
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-01-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	d47358d6f47b3ebf5fc838ba2acb6d042d4b9af31d48b2d246828ffe33378081
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2a3f6af208b4cb2394c36e1ec1e93158d437ae34ffcebf26a345c3eb88885ca9
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	78e9fffcfd26fa4a2237abbd7d21b88fdda2994ca7fe51ef4e87ee7c4736bcc1
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	135de186401417a97456a9b1d4095ce173498aa78221bd5c935593172c70bf02
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	792edd0e4ac7e52be5e9ac02529a47d2f98700f143b97d5f191b1b9c8f421f96
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2a27d3ba3986ee3c8e6e459e78a965419d831d242fa25b41023d857379a2456a
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	78e448b0f1dfa6207afa35e57f5e6ceb21cdb73d876def09f585807a24076293
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	26b2ab0182b0ba994fcdf20904e17b74e2068f3c64bbb12bd0e1714b2d7f85f4
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2018-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	333728a7f5192c1d8e189fdf435a04bfe0205473bc49d0f5c0fbb72d40e42c54
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	265368ffd252bb1ddc604e47b2caaa0cf6efc320167e2881554832eb620e2687
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2019-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b57d04f0db2663776f91a5889ef11c4469d223613912f568794171c7caf0f0f7
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	4ab8cf247d15f01f9d4f6597952bb6e0e32bd60de4284ff7affcc0db3f4da7d6
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6e1b34b5abf4939b272f3ce9439f8ef42a119d8b872bd0842fd279543ece7a9d
APIs-guru/openapi-directory	APIs/azure.com/network-networkSecurityGroup/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	22f189e2347ee2ab2a9725be3b963847e9c35e3d7a33a937d4997a7a44537fbb
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2016-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	063815dde6a21098aa70ff5aeeaecf01ac1cb69b7cf1c40f1151b91421e28232
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2016-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	51427b693d08efb257fd27024c585572adf0413fea0cb925f53a9cb2bc621031
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2017-03-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c02b73def6bb2e6d161889744ae18c04ec94887f20488550ad6501a469d83fab
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2017-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b8d11923fc859a063d90dcd98b0eabf14f801eb4e8e4df97d660664b1d874f58
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2017-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	7af5933e6c51714ed3a79db7b6baa743f270701f8b6e1058f561a57145a6d563
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2017-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c496b30c2121295655a695979fbb0d491750c9cebf48463fa85586914953e953
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2017-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f9e692c1bb264e5ad1c4495a3a042eeca3f3ef844af2f1153e21a3ea4b1a1d24
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2017-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c7fd69624e81c3060c279abbd8646ff040b593399bb318f1d37f731b549f7d32
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-01-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	8cd5bbe7018f0c9b9d3692423961377663025df84e7383e3ad79460e8c807583
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0cdf08adb1d5322aa7461d6bd4669e292e5f05e2c02490658a189e8554949268
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ade6f699ed012faac0979c575a247ef134935a0a744026b32656c33304767366
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1a3bfa8e26b9aa2041462fb7629f1c5e37bfc7b11468a1e233a354d09c3bc991
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6dbff301d1f6c09177386af07f94d027966b8decf444b669070dad165f2b6b35
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6cf10b7c41bb2ef201c33c79f3b797c40da0bda35cb2b7f3bda49b556e5874bc
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-10-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	17ddd9ef0dbc631c1b6ef5e48d0d9ccba19d93d93b4b3964b1cceae290c462e5
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	dc31025bd32d16b0a3d0a4a393214dd32bd487bcee7d596c18bbc5c16949b322
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2018-12-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	e40e5e39c1ac7c11f68bb74ae7ac2b8597f88b9ddca4b08db26f9577810a1eaa
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-02-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	22e7802da8011f5aec6ca2f568d2ff1f54bf2ac12b170d6bea2b517f2c6961f6
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-04-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	5652ca14e290649acda30004e97ca25073a44fba0d33c0927385888beb251c0c
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	cc96ddd179a340faac16eb1488db428a1a830ba5aaae3ea96c949138b96f0c9e
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-07-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	68377223d58bf4f8bee1521f700d52e52904d6f397c0056ddf95d62bc4c7774f
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-08-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b24adc135502a21676967dd0a0ee4646904cf3bcee72121a0f2c37a0ae328b70
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-09-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fd05526b2c48d7da55ab07b7efe496d46099594a714ec6da930bf19cfa9d9efe
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcher/2019-11-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	648c1aff884e5d56914c00168e8bae91471de30949202fc8311eddbffb696a6d
APIs-guru/openapi-directory	APIs/azure.com/network-networkWatcherConnectionMonitorV1/2019-06-01/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	16f428a5ca7d8267c596bc014c5a59c650fc83a12908a01d1de6255e810a09cb
