source	document	artifact	sha256	keys	immutable_ref	licence	licence_screen	ref_screen	fern_screen	disposition	screen_evidence
jentic	apis/openapi/contribly.com/main/1.0.0/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/contribly.com/main/1.0.0/openapi.json	a62ab5a565df1a6688c7eaffe3f6f47009cfc36a5188e3ad2f6da75f8e62d5bd	oauth2-password	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/cooperto.it/main/v1/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cooperto.it/main/v1/meta/import/input-bundle.json	30578cec26d30a9a857fe44a1e15eb544f3e8f16512ed0df60410ef5d0f60bf2	schema-name-nonidentifier-name	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/cooperto.it/main/v1/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cooperto.it/main/v1/meta/import/input-entry.json	30578cec26d30a9a857fe44a1e15eb544f3e8f16512ed0df60410ef5d0f60bf2	schema-name-nonidentifier-name	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/cooperto.it/main/v1/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cooperto.it/main/v1/meta/import/output-bundle.json	30578cec26d30a9a857fe44a1e15eb544f3e8f16512ed0df60410ef5d0f60bf2	schema-name-nonidentifier-name	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/cooperto.it/main/v1/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cooperto.it/main/v1/meta/import/output-entry.json	30578cec26d30a9a857fe44a1e15eb544f3e8f16512ed0df60410ef5d0f60bf2	schema-name-nonidentifier-name	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/cooperto.it/main/v1/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cooperto.it/main/v1/openapi.json	30578cec26d30a9a857fe44a1e15eb544f3e8f16512ed0df60410ef5d0f60bf2	schema-name-nonidentifier-name	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/cov-spectrum.org/main/v0/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cov-spectrum.org/main/v0/meta/import/input-bundle.json	cdfb94470d3844e17fd523844caef2b70632a332dccd77d90fe8f5ea741bdcad	oneof-array-variant-anyof-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cov-spectrum.org/main/v0/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cov-spectrum.org/main/v0/meta/import/input-entry.json	55bf49040532e7a2e3da77ce61576a82e67f5ee1c00053359abfa4e8a2696222	oneof-array-variant-anyof-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cov-spectrum.org/main/v0/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cov-spectrum.org/main/v0/meta/import/output-bundle.json	cdfb94470d3844e17fd523844caef2b70632a332dccd77d90fe8f5ea741bdcad	oneof-array-variant-anyof-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cov-spectrum.org/main/v0/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cov-spectrum.org/main/v0/meta/import/output-entry.json	55bf49040532e7a2e3da77ce61576a82e67f5ee1c00053359abfa4e8a2696222	oneof-array-variant-anyof-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cov-spectrum.org/main/v0/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cov-spectrum.org/main/v0/openapi.json	cdfb94470d3844e17fd523844caef2b70632a332dccd77d90fe8f5ea741bdcad	oneof-array-variant-anyof-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cpy.re/peertube/7.1.0/meta/import/input-bundled.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/input-bundled.json	b8b834b8bf905dbc13921204148ff71dd0548f80c7f313d21f31c86688c1a3b5	oauth2-password,property-sole-anyof-struct-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cpy.re/peertube/7.1.0/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/input-entry.json	b3a6081898d1c8a35b7d17aab77bf2fc3592103e42955a86a139da21ac3bb627	oauth2-password,property-sole-anyof-struct-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cpy.re/peertube/7.1.0/meta/import/output-bundled.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/output-bundled.json	b8b834b8bf905dbc13921204148ff71dd0548f80c7f313d21f31c86688c1a3b5	oauth2-password,property-sole-anyof-struct-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cpy.re/peertube/7.1.0/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/output-entry.json	b3a6081898d1c8a35b7d17aab77bf2fc3592103e42955a86a139da21ac3bb627	oauth2-password,property-sole-anyof-struct-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cpy.re/peertube/7.1.0/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/openapi.json	b8b834b8bf905dbc13921204148ff71dd0548f80c7f313d21f31c86688c1a3b5	oauth2-password,property-sole-anyof-struct-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cradl.ai/main/2026-01-28T09%3A00%3A46Z/meta/import/input-bundle.json	57c5f7cf776da457b2170e3e02e22458c1e35a6d16c35a3058ed158dca8c405c	anyof-array-variant-closed-object-item,anyof-array-variant-struct-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	passed: check and generation	witness-found	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cradl.ai/main/2026-01-28T09%3A00%3A46Z/meta/import/input-entry.json	57c5f7cf776da457b2170e3e02e22458c1e35a6d16c35a3058ed158dca8c405c	anyof-array-variant-closed-object-item,anyof-array-variant-struct-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	passed: check and generation	witness-found	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cradl.ai/main/2026-01-28T09%3A00%3A46Z/meta/import/output-bundle.json	57c5f7cf776da457b2170e3e02e22458c1e35a6d16c35a3058ed158dca8c405c	anyof-array-variant-closed-object-item,anyof-array-variant-struct-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	passed: check and generation	witness-found	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cradl.ai/main/2026-01-28T09%3A00%3A46Z/meta/import/output-entry.json	57c5f7cf776da457b2170e3e02e22458c1e35a6d16c35a3058ed158dca8c405c	anyof-array-variant-closed-object-item,anyof-array-variant-struct-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	passed: check and generation	witness-found	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cradl.ai/main/2026-01-28T09%3A00%3A46Z/openapi.json	57c5f7cf776da457b2170e3e02e22458c1e35a6d16c35a3058ed158dca8c405c	anyof-array-variant-closed-object-item,anyof-array-variant-struct-item	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	passed: check and generation	witness-found	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cryptomkt.com/main/3.0/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/input-bundle.json	733d0b94807a7c6c9289202f72c115ed06d67a67ba6921bd1446e6e6c4a0b42a	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cryptomkt.com/main/3.0/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/input-entry.json	53480553d6b6cb3f61b8d5ef4975a0460c572ad6333decc4aa96812e32a51edd	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cryptomkt.com/main/3.0/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/output-bundle.json	733d0b94807a7c6c9289202f72c115ed06d67a67ba6921bd1446e6e6c4a0b42a	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cryptomkt.com/main/3.0/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/output-entry.json	53480553d6b6cb3f61b8d5ef4975a0460c572ad6333decc4aa96812e32a51edd	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cryptomkt.com/main/3.0/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/openapi.json	733d0b94807a7c6c9289202f72c115ed06d67a67ba6921bd1446e6e6c4a0b42a	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	annotated-ref-target-composed,array-item-pointer-walk-oneof,property-sole-anyof-struct-member,property-sole-oneof-composed-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cvent.com/main/ea/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/input-entry.json	35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d	array-item-pointer-walk-oneof,property-sole-anyof-struct-member,property-sole-oneof-composed-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: exit 0 but empty SDK (12-byte reference, no types)	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes; fern-screens.jsonl sha256=35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d
jentic	apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	annotated-ref-target-composed,array-item-pointer-walk-oneof,property-sole-anyof-struct-member,property-sole-oneof-composed-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/cvent.com/main/ea/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/output-entry.json	35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d	array-item-pointer-walk-oneof,property-sole-anyof-struct-member,property-sole-oneof-composed-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: exit 0 but empty SDK (12-byte reference, no types)	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes; fern-screens.jsonl sha256=35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d
jentic	apis/openapi/cvent.com/main/ea/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/openapi.json	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	annotated-ref-target-composed,array-item-pointer-walk-oneof,property-sole-anyof-struct-member,property-sole-oneof-composed-member	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: aggregation grant admitted; publisher grant unproven	failed: publisher provenance unproven	not-run: licence or publisher-reference screen failed	witness-blocked	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/damsuccess.com/main/1.0.0/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/input-bundle.json	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	oauth2-password	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/damsuccess.com/main/1.0.0/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/input-entry.json	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	oauth2-password	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/damsuccess.com/main/1.0.0/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/output-bundle.json	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	oauth2-password	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/damsuccess.com/main/1.0.0/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/output-entry.json	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	oauth2-password	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/damsuccess.com/main/1.0.0/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/openapi.json	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	oauth2-password	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
jentic	apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-bundle.json	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-entry.json	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-bundle.json	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-entry.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-entry.json	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/openapi.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/openapi.json	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	ref-pointer-undeclared-component-head	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	passed: admitted grant	passed: pinned publisher trace	failed: concrete diagnostic below	fern-rejected	historical candidate screen in docs/openapi-surface/witness-search-redo/candidates.md; exact path and pinned jentic bytes
jentic	apis/openapi/eazybiz.net/main/1.2.1/meta/import/input-bundle.json	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/eazybiz.net/main/1.2.1/meta/import/input-bundle.json	0d89d44a5f1fbf5cdff7373ca7eaefedef26bfb143e5d104915131b64f3edd53	schema-name-nonidentifier-name	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	none	failed: no evidenced publisher redistribution grant	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: licence or publisher-reference screen failed	witness-blocked	new selector declarer at pinned jentic tree; meta import source not a pinned publisher byte match
