walk	document	revision	sha256
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/functions_update_trigger.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c598e9171323810bb7d4bb8d4ca586e58586a3d5de50b178a9e8d3379da5f55f
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/access_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	6ed143f9036cea654aaa5781734511f028b5714d0afe89deb4910ad5deb5aa05
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/access_key_create_request.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f9cb734867fc34486689044a1ca6f19e12d515b5d97b54358cb855636a8f6786
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/access_key_create_response.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	385ccdf82881aa2d234165d12b30fe8f9c631f3d9fd53557f02d19f57f96d782
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/create_namespace.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	9d1d231363af613d0803c31c91d50114de7acdf814c509fcf9d9199b4c2f5359
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/create_trigger.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	213b05cf0537ffd11005162b6371983cf12bf6f8965fa1991b32a10691b59789
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/namespace_info.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	3c2a974fc69e43bd8fc73f8c36d22c167249f6fb17f3bd2ba55c88e03fb7883b
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/scheduled_details.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	2cff8f319b05682eb98f74f20b97b04acb80e5f4819e58d52bc710f577312fb6
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/trigger_info.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	063030872a24ffcd5384aa85b34af17d0a280aaccecfc683ac3562dc908acb4d
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/models/update_trigger.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	5b8cc483063dc3d8223a7d8b8f3fa4f93a492c4f4686aa7530bdcb79cb55ace2
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/parameters.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	ae6299f89208f01478bfab4044fb3a885841b4e575eaf7d373d26a79c4ffb238
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/access_key_bad_request.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	3d2b6efdf88f237a6509f86a124f9269c56aaf8e2092df9158258eed7fd6d718
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/access_key_create.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c1e47bbb469bce0ed3c4f4e02b3e61dfa55c493a819e080379a85008554480c5
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/access_key_list.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	14850485b71f174593dea371f079db2eac496dd76897a2a3236a8961ce16cb11
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/access_key_not_found.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	3fe7cd29142925d0355087157d54e3b65fb3e78f9dacd49b46eddd4dd3365e4d
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/access_key_update.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	b98e73eeaa1ca9f2102f05e1490406968916aa230605aefbb0d59bd4fd9e5a4d
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/list_namespaces.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	7cbb15b7b4a0ae38de6a986acef7c0d8800ffe3ada6c58c6a3dc183ab7dbd4a1
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/list_triggers.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	d5202d5d730a3b58dde71a59a27be82deb1d568e2a94ed1cd1c03403a2fdc91f
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/namespace_bad_request.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	6084a389ad4a275f84efb92ac2578b3b74089590a65e6167de08656c09a5c864
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/namespace_created.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	0469d06fe87c75d5b550bbd3f3d89bcf74620c132058b1e8854c51596cfdfcc2
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/namespace_limit_reached.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	33d1b398170fa0c1f0ebe85ee126a8bd645c67053040ac462c28bfc1d9f33156
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/namespace_not_allowed.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	a8205457d977372273e6057c5117e04091a7a5727814c98e4120b43c7847d78b
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/namespace_not_found.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	1f19646f58f1488f5816ea49d94c9e2019a8be020df6dddf46c01f374cbadfa3
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/trigger_bad_request.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	3b5121fe4f625757c2056696a877490d6ab3a87dd05b0cf69acbab91280624d8
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/trigger_limit_reached.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	2837d427700353337de3caaa9a786c0daae32a68a762b0db03fddf68a71d5d76
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/trigger_not_found.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	bdcb78efdc547686c3ad6c893938a88c83d2e1971bc8a931b2fc9a11d3abb179
digitalocean/openapi	digitalocean--openapi/specification/resources/functions/responses/trigger_response.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	a3a8f68c3218fa73b93020dfdf19259534a275c824fabb7236346b3bc87a83fd
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/definitions.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	5149fea647d23b15bb2778adf994fa35c89ace6ccb1bcdefb59a97033619c9e0
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_attach_agent.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	57c0af325a8f774edb0c6f3bf6da9f8296b882722c0bd1cce6db2e69018c4259
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_attach_agent_function.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	857896867410db9041e9bd2fe6d737adf1a6afb2a87051f87a7124b590bc0a2b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_attach_agent_guardrails.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	d8265436fd0d0891af101d7956ade770f8754e590c0aceebcfef863f140bca0a
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_attach_knowledge_base.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f261a5ff0cb4aa1c7ac91384e2d533b5a303a4a9760b10176df519465488cda6
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_attach_knowledge_bases.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	96bddd353ec61df19c8f2d3cb7b2e02be8089cbb50e43b406f343401df877cc7
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_cancel_indexing_job.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f4ea9332ca0adb2d3eaf2a9f42b3e852fbe2388c724d801a9cd5f977ace85f9b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_cancel_model_evaluation_run.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	5d2caf180e3511a59eebc1ee0e4bd5908d27d65940116868d38a1e4e136cbcbb
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_agent.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	5f1aedbc8d25384d484eb5dc5fb66770bde61b6029489ad2c624cf9644988842
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_agent_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	3a7439b1a6bd4501e24183be83da759033b9cc600dbc5f2dd200df2c8856c494
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_anthropic_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f2c7d683b0fe593568db877810fa0521b5df4b6c078c91a4e49d702d97894758
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_custom_evaluation_metric.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	7bb425d36954c3c92eb3780246eddb39e827012221a239a725447647720ebe6f
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_data_source_file_upload_presigned_urls.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	86ce22b018743fa3da7df12dc84d99b74bbda72d40c39371dd35dcc8e7a4dc27
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_evaluation_dataset.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	84e1f69a5ffb2fd5440c6585a31eba5202ae775bca4123711ff8b5596cea556a
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_evaluation_dataset_file_upload_presigned_urls.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	76774aa72ecdd12736c863663a49ebb73711f55f8ad25630ad2820ee35cedb64
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_evaluation_test_case.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	244075b300a88492a0558adfe6e40bb4dec96bf25aa2d5a805a4a660049c7c23
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_indexing_job.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f034ca861d431b5da7d3e0b98a6f2f90d1b906bc762f5abb779cf893edc9f1ca
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_knowledge_base.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c060d7cd24f249e6e5c266a3f3a52a3f815b4e66f4252ff7158ee345d101f6a0
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_knowledge_base_data_source.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	409b446990b8824f994cb3bbc8c3a6b73726e99cd92feb0374c2f4e1321b4bde
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_model_eval_dataset_upload_presigned_urls.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	e7b071c3dbe9e194e6cee56473b79bfe60ca994199a0a9a178ac479f7042137c
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_model_evaluation_run.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f0a44d1d505970ab7f909cc844afa29d2eb6320a6d6083a038ef021abfb9d5a2
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_model_router.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	e861a7556d9644383d3b837befc764cc38602996ea027ad919269da16101e828
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_oauth2_dropbox_tokens.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	b96c6846560941dcb992c0dcc10f52492bf51dfe4b933300a69dbca74bf96002
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_oauth2_google_tokens.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	3d6b22e1a5b2e80f808d8e45e8ac7b62579750348f0c43df3c085d163250ec67
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_openai_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	d11092445d86e30b7cb33523661f72234f0f90f96346326e2e5a5d47d2ff90f5
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_scheduled_indexing.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c3d76aba441d8bfcfb84532b00669b0cf605d3d598b6afce2c1f5f4efe314104
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_create_workspace.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	f0115e834ec87a4b06ae41ae5377399b1cd62de4bfa64447f77613da92b7b3e9
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_agent.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	94352430011452e0d53479753d31a918b5b7d3fbac0ae168254b3dba8968b75d
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_agent_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	83a6861af7d6be9d951eb12b8d24519a28135f27db901f884181778973043b7c
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_anthropic_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	9fe271d3252bfc399bd222dbb24a0bd44294abe67a85637e6bfb1a1ff182a33b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_custom_evaluation_metric.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	246349980eee49f12a9a895f778986e8124d929f719cd04e93027cf073856a28
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_custom_model.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	fedadaf8124270ad9ca4f3c14d0d05e77330d8e0bc74f2fb0ac8129d91a67495
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_evaluation_dataset.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	09a2a489d1ba48f4e12bafb2b843cca443db557e83412f1104a96368b32d653a
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_knowledge_base.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	b662e7750439cbe48967fe31f923f941ea6e7792c13044edfad914012e2d915c
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_knowledge_base_data_source.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	d21016701913cb9e567cfd93ef7e68a970a6b3abffee7258abddce243f785439
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_model_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	2b827593b40a3e5f83b04ec2b59f20d38b886e1fab77e7052bab2051330b494e
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_model_evaluation_preset.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	72f8e156bb13df87fa53d4fe102cda41f20b3aaaf277084381d1b96d9903caeb
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_model_evaluation_run.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	902be3e314ae342e6460bfcd11a30dcb5a85a7d35ac0246e57d625949f87ff74
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_model_router.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	15f813023b66b13ed1547ead381bed492ab1e060a17df826f6ffa9e11ac7de66
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_openai_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	6f401c29dc1d1f17cefb92cd9381cfb89bddf380cf867970299418193c2b01aa
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_scheduled_indexing.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	65f028deb506c513b9f77438378f6c16778f03f9a98f4b2f11ea9e007bbf6d7e
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_delete_workspace.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	2c1efc7d99b79aadaad7ab646305fa9b70595843835758cfda89dcd5bbdd4d86
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_detach_agent.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	802a1cb757eb675548ef40d2bb96430af613610bc00722a83d76872524445284
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_detach_agent_function.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	604023879765f928ea1f4fbac6b2fc2ad589d8fac255ab210abdbf49cf3edde9
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_detach_agent_guardrail.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	88d83392232bb9db3443c113bfe7de2e0bf93a7eb4aae8d7f6692aa02df96c6f
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_detach_knowledge_base.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	b31022da77b4f7b8375d9e0a0940abefb1f1283dc4f0fdbf7a45c0f1f72e9e1e
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_agent.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	ae659fcb4bca66fcc3f31ce498c3d598d2f21a4cd8c9bf3fe8da2e13f448b161
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_agent_children.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	23a0f703725b90c3c7a54f37e0d61221bc56bc5ce1a0d9c2eba5012f54b3d528
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_agent_usage.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	e931113559107f01d8bd39e950d8d1639d4c9cd811660ccccc06accc0bc7601b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_anthropic_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	86f7d7c561981a2cd60d8c1adfa93281ae800127aeec44f27529a504b424c453
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_custom_model.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	a75299e884a78a707cff466872004b878362d762d8fd21a87ad99d3bf1d2e3b4
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_evaluation_dataset_download_url.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	0f70aafbd50fb00ef78432be285e1737a6849a33eee097d063f70b21b8607ce9
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_evaluation_run.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	6c45adf2e3520e4749650d71d3945fe30e27e20f9224e55e0be5891e5336c30f
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_evaluation_run_prompt_results.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c6573a83db7bdd07b9b3450fa78a49c62a5582fd2d1ce8366d524a3e80d41a2b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_evaluation_run_results.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	ddfd1316374481240c21ea79ae2b0b4802b06507fae3d3204047fa8d677b8c88
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_evaluation_test_case.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	424ac19d405a120fece2c962a437dbe083c5380d61f29587a79c21f56249749b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_indexing_job.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	ddad501cf73d4a63d57db9f6aa24d171abd2502adde527999462928dd55ff5a4
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_indexing_job_details_signed_url.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	74e663c3eb85100c967cf8cf9caa29833573b828f814b384169b8a551bae2ea0
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_knowledge_base.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	71b11d48c5b68199620cec2eff29e9f8e7254239f3a1cf7abfdb933b042e180b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_model_catalog_card.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c31c9bc6ea7d8991747ec88965a2a070d750ac9e7bb89a24a45da09384adcbdf
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_model_evaluation_preset.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	54ffe163cecbd391e7a88ebdab3364544673cf35c6d05d88933354031311c61d
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_model_evaluation_run.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	bda6dc45c93e3573d054879ecc5a43efb6eb6077265f24186a072386f0815646
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_model_evaluation_run_results_download_url.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	108c00c6535184bd4f8152874fcba0009d82d3b3b1920c5762308fb90459c1db
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_model_router.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	202c2ec977cf3c05aec0424e778081264693e47bceb8033019f4bafe834376d4
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_oauth2_url.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c681ae6158ad892e3acaa3b4a9f3639fa2c8e881e1ef7f44fce699ca9ab11e48
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_openai_api_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	0babb18d5e15e45c070787482749fa945dc2d83af12bd2e5c6fde9cc560ddf6b
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_scheduled_indexing.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	d0f12454df7114d3886193977fe09e23229d0e3da775828c2bf9b8be5e771614
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_get_workspace.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	dd1f8778dd38325273cfb2c12092fb041860ed9453b3e49f2fe9aae5aea53afe
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_import_custom_model.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	1467188f1d2301b5d277d26c1aebb5d82af6f6f8f1034b6b1e60b87f20b79f30
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_agent_api_keys.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	e8fba58e439d350a7e1da2ac06c65c1ee567f9179b61c8732374bc3da754d294
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_agent_versions.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	5d44586d72d911ecaa2018d9d52c92f5dce2020ebb343899c5593bd4b4b6c9fb
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_agents.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c4bb31dc9cc396d9a8933dc3528f803650af222fc7e0cf4f0c85febab60c7860
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_agents_by_anthropic_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	a98c2582d4a2c4733cce98bd8f57c381c951c96243364796b152b806a990a904
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_agents_by_openai_key.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	d4785511211801fa6914e333701ff760b40483b005699d6a092369f1db79954e
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_agents_by_workspace.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	9c5cc8dea11339a213497623d9d6f864cd07c5b7db83dceb5d89fb4544a25e72
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_anthropic_api_keys.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	7afe18c3248efafdec81c572ccb22685f8289027c1a7ae7011fed59e82852afc
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_custom_models.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	1801e9a29a30b6015955f392f322c9ec4208d7295376ad2a20e53e2ceacab286
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_datacenter_regions.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	de98e521d1884e2cc7e63dd145b221d16368887eb8bccd4003c01b85e5fff9c0
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_evaluation_datasets.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	c9ff77c403daa1a2c4e05421b054ba83e61864927d81cc8335b5a8d99eb8b201
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_evaluation_metrics.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	a432ceba226f16dac36c529c5d2f36601ac474433b804f19faf9cbd7c7569732
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_evaluation_runs_by_test_case.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	5713a81b3444bdd5fe7df379fc0e154328bbf7f274b5ea4b962f8090f20cbd79
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_evaluation_test_cases.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	11705e5a8630c36cd3bd029289a7c8accc9e9a14c80321995383c5eb3bcee9c8
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_evaluation_test_cases_by_workspace.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	61dd6fa9eb071472fd6712b05f07edd401027f11b8b36024a4d553654b8fb9a4
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_indexing_job_data_sources.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	a8f3fff39800d0b4d90e31759991629a27991b742fd11963acb1ae95cd507677
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_indexing_jobs.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	dfefba5ed81c1a5a2abf32b988885b1fd25ab6473988b34c89ee76036e3db331
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_indexing_jobs_by_knowledge_base.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	4727068b7ec767d3d4a200c5e6928d3665e296cc733c9a9144d643fde4ddc2ff
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_knowledge_base_data_sources.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	cdb44647fa6ef0478dd4b2c942b2dd4ddf4f705a27099b3b312edaa2770e6731
digitalocean/openapi	digitalocean--openapi/specification/resources/gen-ai/examples/curl/genai_list_knowledge_bases.yml	e3df8b7958867470943845c80b5d4c6fc2edff3b	54a58efeaa276c1f68ea76f159feb4bc22777f1cb7d9d1df3501040041ea5cc9
